trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
2921020,06:14:01,06:14:01,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
2925070,23:31:00,23:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2930020,24:08:00,24:08:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2954020,05:57:00,05:57:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
2964070,16:00:15,16:00:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
2996070,12:10:00,12:10:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3003020,23:11:57,23:11:57,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
302010,11:24:32,11:24:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
3031070,23:31:13,23:31:13,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
3039070,19:40:10,19:40:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
3047080,18:49:00,18:49:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3051020,20:20:56,20:20:56,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
3052070,22:34:00,22:34:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3059020,13:49:08,13:49:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
3094020,07:13:23,07:13:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
3115020,24:14:00,24:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3145020,07:19:00,07:19:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3155010,17:28:00,17:28:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3174020,19:52:57,19:52:57,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
3176020,23:08:00,23:08:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3216020,19:53:23,19:53:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
3227070,16:00:00,16:00:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3248070,08:11:00,08:11:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3269020,14:58:00,14:58:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
327080,06:43:00,06:43:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3271010,13:58:00,13:58:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3296070,22:55:05,22:55:05,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
3309080,07:00:00,07:00:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
332070,12:58:10,12:58:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
3322020,08:28:00,08:28:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
3335010,14:14:00,14:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3336010,23:53:00,23:53:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3357080,22:33:00,22:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3362020,07:35:00,07:35:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
3392020,13:45:00,13:45:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3397010,09:25:00,09:25:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3405070,14:40:00,14:40:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3416020,06:27:00,06:27:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3420010,18:14:00,18:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3422010,21:05:00,21:05:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3452020,08:54:00,08:54:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3453010,14:13:00,14:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
3470080,10:03:03,10:03:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
3477010,08:15:00,08:15:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3490020,14:28:00,14:28:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
349020,12:25:00,12:25:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
35020,05:27:00,05:27:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
351080,18:42:00,18:42:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3529010,19:12:00,19:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
3539020,17:11:20,17:11:20,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
3546020,17:43:19,17:43:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
3561020,12:05:00,12:05:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3576010,14:03:00,14:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3590010,08:51:00,08:51:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3597080,18:15:00,18:15:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3605080,08:36:00,08:36:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
361080,22:07:10,22:07:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
3611020,18:35:00,18:35:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
3617010,12:22:00,12:22:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3622020,18:29:00,18:29:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3630010,05:56:00,05:56:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
363080,15:35:00,15:35:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3633010,11:17:00,11:17:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3640070,07:31:00,07:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
364070,23:53:00,23:53:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3644010,15:35:00,15:35:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3651080,17:39:00,17:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3652080,07:30:00,07:30:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3653010,07:00:00,07:00:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3664010,08:06:00,08:06:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3681070,18:10:00,18:10:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3683010,05:47:00,05:47:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3695010,20:44:00,20:44:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3702020,09:34:00,09:34:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3720080,06:35:00,06:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3740070,25:15:00,25:15:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3747070,13:44:00,13:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3758080,19:54:00,19:54:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3794010,18:00:00,18:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3810070,14:35:00,14:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3828020,07:03:00,07:03:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3831010,09:00:00,09:00:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3837070,06:37:03,06:37:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
3850070,13:15:00,13:15:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3860010,14:00:00,14:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
3876010,14:31:00,14:31:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
3877010,05:59:00,05:59:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3910080,15:54:32,15:54:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
3921070,05:32:00,05:32:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
3951020,20:10:00,20:10:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
396010,18:02:00,18:02:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
3964070,16:26:10,16:26:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
4004070,11:44:00,11:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
4027020,06:00:00,06:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4041020,12:05:00,12:05:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4046010,09:39:00,09:39:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4059080,12:22:00,12:22:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
407080,15:13:00,15:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
4075020,22:46:56,22:46:56,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
4101070,14:04:00,14:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
4117070,14:00:00,14:00:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4122020,16:38:00,16:38:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4127080,15:07:00,15:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4137020,18:26:15,18:26:15,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
4158020,08:05:00,08:05:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4161080,18:00:00,18:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4184020,09:56:32,09:56:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
4185020,25:21:00,25:21:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4201010,12:12:00,12:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
4219010,13:00:00,13:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
422020,10:28:08,10:28:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
4221070,09:16:15,09:16:15,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
4240020,17:23:00,17:23:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4241020,17:42:00,17:42:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4267010,18:13:03,18:13:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
4274070,14:10:00,14:10:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
429080,10:06:24,10:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
4295010,09:08:00,09:08:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4298080,18:47:00,18:47:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4300010,10:10:00,10:10:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4316070,17:44:00,17:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
4323020,12:35:00,12:35:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4325020,24:36:00,24:36:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4359020,15:09:08,15:09:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
4382070,10:33:00,10:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
439020,23:17:00,23:17:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4393070,06:12:00,06:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
4399070,25:45:00,25:45:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4405070,11:53:00,11:53:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4409020,20:57:00,20:57:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4414080,20:20:00,20:20:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
4417070,22:06:00,22:06:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
4420070,06:27:00,06:27:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4431070,05:39:00,05:39:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4435080,09:08:00,09:08:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4446020,15:49:00,15:49:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4447070,19:27:00,19:27:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4457020,15:19:00,15:19:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4474010,07:35:00,07:35:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4480020,18:16:00,18:16:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4481070,10:36:00,10:36:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4482020,10:11:00,10:11:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4503020,12:29:08,12:29:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
4511010,06:43:00,06:43:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
4513080,11:24:32,11:24:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
4520020,17:20:00,17:20:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
4534080,21:51:00,21:51:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4556020,06:13:23,06:13:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
4565080,22:34:00,22:34:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4591080,16:44:00,16:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
4638010,06:35:00,06:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4650020,16:23:00,16:23:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4677020,19:30:00,19:30:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
468070,15:15:00,15:15:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
4686020,23:46:05,23:46:05,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
470020,16:29:00,16:29:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
4705020,10:44:19,10:44:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
4707020,15:56:00,15:56:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
